date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,total_strikes_accuracy
2006-04-06,0,Joe Stevenson,Josh Neer,Welterweight,Orthodox,1982-06-15,U-DEC,900,3,5:00,70.0,67.0,68.37606837606837
2006-04-06,1,Josh Neer,Joe Stevenson,Welterweight,Orthodox,1983-03-24,U-DEC,900,3,5:00,72.0,71.0,45.33333333333333
2006-04-15,1,Thiago Alves,Derrick Noble,Welterweight,Orthodox,1983-10-03,KO/TKO,174,1,2:54,70.0,69.0,52.77777777777778
2006-04-15,0,Nick Thompson,Karo Parisyan,Welterweight,Orthodox,1981-06-23,KO/TKO,284,1,4:44,74.0,73.0,44.44444444444444
2006-04-15,1,Karo Parisyan,Nick Thompson,Welterweight,Orthodox,1982-08-28,KO/TKO,284,1,4:44,72.0,70.0,56.09756097560976
2006-04-15,0,Nick Diaz,Sean Sherk,Welterweight,Southpaw,1983-08-02,U-DEC,900,3,5:00,76.0,73.0,62.38095238095238
2006-04-15,1,Sean Sherk,Nick Diaz,Welterweight,Orthodox,1973-08-05,U-DEC,900,3,5:00,67.0,66.0,40.4040404040404
2006-05-27,0,John Alessio,Diego Sanchez,Welterweight,Orthodox,1979-07-05,U-DEC,900,3,5:00,72.0,70.0,36.507936507936506
2006-05-27,1,Diego Sanchez,John Alessio,Welterweight,Southpaw,1981-12-31,U-DEC,900,3,5:00,72.0,70.0,28.735632183908045
2006-06-28,0,Thiago Alves,Jon Fitch,Welterweight,Orthodox,1983-10-03,KO/TKO,577,2,4:37,70.0,69.0,100.0
2006-06-28,1,Jon Fitch,Thiago Alves,Welterweight,Orthodox,1978-02-24,KO/TKO,577,2,4:37,74.0,72.0,80.62015503875969
2006-06-28,1,Josh Koscheck,Dave Menne,Welterweight,Orthodox,1977-11-30,U-DEC,900,3,5:00,73.0,70.0,74.80314960629921
2006-06-28,0,Luke Cummo,Jonathan Goulet,Welterweight,Orthodox,1980-04-27,M-DEC,900,3,5:00,74.0,72.0,75.0
2006-06-28,1,Jonathan Goulet,Luke Cummo,Welterweight,Orthodox,1979-07-13,M-DEC,900,3,5:00,73.0,72.0,74.71264367816092
2006-07-08,0,Kurt Pellegrino,Drew Fickett,Welterweight,Orthodox,1979-05-07,SUB,680,3,1:20,70.0,68.0,73.68421052631578
2006-07-08,1,Drew Fickett,Kurt Pellegrino,Welterweight,Orthodox,1979-12-14,SUB,680,3,1:20,70.0,70.0,76.08695652173914
2006-07-08,0,Josh Neer,Joshua Burkman,Welterweight,Orthodox,1983-03-24,U-DEC,900,3,5:00,72.0,71.0,65.625
2006-07-08,1,Joshua Burkman,Josh Neer,Welterweight,Orthodox,1980-04-10,U-DEC,900,3,5:00,72.0,70.0,53.09734513274337
2006-08-17,0,Pat Healy,Anthony Torres,Welterweight,Orthodox,1983-07-20,SUB,157,1,2:37,72.0,72.0,60.60606060606061
2006-08-17,1,Forrest Petz,Sammy Morgan,Welterweight,Orthodox,1975-09-22,U-DEC,900,3,5:00,71.0,69.0,68.45637583892618
2006-08-17,1,Joe Riggs,Jason Von Flue,Welterweight,Southpaw,1982-09-23,SUB,121,1,2:01,70.0,72.0,25.0
2006-08-17,0,Jonathan Goulet,Josh Koscheck,Welterweight,Orthodox,1979-07-13,KO/TKO,250,1,4:10,73.0,72.0,50.0
2006-08-17,1,Josh Koscheck,Jonathan Goulet,Welterweight,Orthodox,1977-11-30,KO/TKO,250,1,4:10,73.0,70.0,81.57894736842105
2006-08-17,0,Karo Parisyan,Diego Sanchez,Welterweight,Orthodox,1982-08-28,U-DEC,900,3,5:00,72.0,70.0,56.11510791366906
2006-08-17,1,Diego Sanchez,Karo Parisyan,Welterweight,Southpaw,1981-12-31,U-DEC,900,3,5:00,72.0,70.0,69.00584795321637
2006-08-26,0,Josh Neer,Nick Diaz,Welterweight,Orthodox,1983-03-24,SUB,702,3,1:42,72.0,71.0,46.478873239436616
2006-08-26,1,Nick Diaz,Josh Neer,Welterweight,Southpaw,1983-08-02,SUB,702,3,1:42,76.0,73.0,56.70731707317073
2006-09-23,0,BJ Penn,Matt Hughes,Welterweight,Orthodox,1978-12-13,KO/TKO,833,3,3:53,70.0,69.0,70.0
2006-09-23,1,Matt Hughes,BJ Penn,Welterweight,Switch,1973-10-13,KO/TKO,833,3,3:53,73.0,69.0,57.89473684210527
2006-10-10,0,Forrest Petz,Marcus Davis,Welterweight,Orthodox,1975-09-22,SUB,298,1,4:58,71.0,69.0,54.285714285714285
2006-10-10,1,Marcus Davis,Forrest Petz,Welterweight,Southpaw,1973-08-24,SUB,298,1,4:58,70.0,70.0,75.0
2006-10-10,0,John Alessio,Thiago Alves,Welterweight,Orthodox,1979-07-05,U-DEC,900,3,5:00,72.0,70.0,20.6896551724138
2006-10-10,1,Thiago Alves,John Alessio,Welterweight,Orthodox,1983-10-03,U-DEC,900,3,5:00,70.0,69.0,51.21951219512195
2006-10-10,0,Dustin Hazelett,Tony DeSouza,Welterweight,Orthodox,1986-04-29,SUB,239,1,3:59,76.0,73.0,25.0
2006-10-10,1,Tony DeSouza,Dustin Hazelett,Welterweight,Southpaw,1974-07-26,SUB,239,1,3:59,70.0,72.0,100.0
2006-10-14,0,Kuniyoshi Hironaka,Jon Fitch,Welterweight,Orthodox,1976-06-17,U-DEC,900,3,5:00,70.0,70.0,54.83870967741935
2006-10-14,1,Jon Fitch,Kuniyoshi Hironaka,Welterweight,Orthodox,1978-02-24,U-DEC,900,3,5:00,74.0,72.0,80.0
2006-11-11,0,Chris Lytle,Matt Serra,Welterweight,Orthodox,1974-08-18,S-DEC,900,3,5:00,68.0,71.0,91.1214953271028
2006-11-11,1,Matt Serra,Chris Lytle,Welterweight,Orthodox,1974-06-02,S-DEC,900,3,5:00,68.0,66.0,79.82456140350878
2006-11-18,0,Gleison Tibau,Nick Diaz,Welterweight,Southpaw,1983-10-07,KO/TKO,447,2,2:27,71.0,70.0,43.75
2006-11-18,1,Nick Diaz,Gleison Tibau,Welterweight,Southpaw,1983-08-02,KO/TKO,447,2,2:27,76.0,73.0,74.0506329113924
2006-11-18,0,Matt Hughes,Georges St-Pierre,Welterweight,Switch,1973-10-13,KO/TKO,385,2,1:25,73.0,69.0,25.64102564102564
2006-11-18,1,Georges St-Pierre,Matt Hughes,Welterweight,Orthodox,1981-05-19,KO/TKO,385,2,1:25,76.0,71.0,51.04166666666666
2006-12-13,0,Keita Nakamura,Brock Larson,Welterweight,Southpaw,1984-05-22,U-DEC,900,3,5:00,73.0,71.0,72.11538461538461
2006-12-13,1,Brock Larson,Keita Nakamura,Welterweight,Southpaw,1977-08-23,U-DEC,900,3,5:00,71.0,71.0,53.16455696202531
2006-12-13,1,Luigi Fioravanti,Dave Menne,Welterweight,Orthodox,1981-01-22,KO/TKO,284,1,4:44,70.0,68.0,52.54237288135594
2006-12-13,1,Marcus Davis,Shonie Carter,Welterweight,Southpaw,1973-08-24,U-DEC,900,3,5:00,70.0,70.0,56.55737704918032
2006-12-13,0,Drew Fickett,Karo Parisyan,Welterweight,Orthodox,1979-12-14,U-DEC,900,3,5:00,70.0,70.0,43.44827586206896
2006-12-13,1,Karo Parisyan,Drew Fickett,Welterweight,Orthodox,1982-08-28,U-DEC,900,3,5:00,72.0,70.0,51.53061224489795
2006-12-13,1,Josh Koscheck,Jeff Joslin,Welterweight,Orthodox,1977-11-30,U-DEC,900,3,5:00,73.0,70.0,60.0
2006-12-13,0,Joe Riggs,Diego Sanchez,Welterweight,Southpaw,1982-09-23,KO/TKO,105,1,1:45,70.0,72.0,50.0
2006-12-13,1,Diego Sanchez,Joe Riggs,Welterweight,Southpaw,1981-12-31,KO/TKO,105,1,1:45,72.0,70.0,60.0
2006-12-30,0,Tony DeSouza,Thiago Alves,Welterweight,Southpaw,1974-07-26,KO/TKO,370,2,1:10,70.0,72.0,18.181818181818183
2006-12-30,1,Thiago Alves,Tony DeSouza,Welterweight,Orthodox,1983-10-03,KO/TKO,370,2,1:10,70.0,69.0,63.07692307692307
2007-01-25,1,Rich Clementi,Ross Pointon,Welterweight,Southpaw,1976-03-31,SUB,593,2,4:53,72.0,69.0,39.39393939393939
2007-01-25,1,Joshua Burkman,Chad Reiner,Welterweight,Orthodox,1980-04-10,U-DEC,900,3,5:00,72.0,70.0,73.40425531914893
2007-03-03,0,Luigi Fioravanti,Jon Fitch,Welterweight,Orthodox,1981-01-22,SUB,485,2,3:05,70.0,68.0,65.625
2007-03-03,1,Jon Fitch,Luigi Fioravanti,Welterweight,Orthodox,1978-02-24,SUB,485,2,3:05,74.0,72.0,74.19354838709677
2007-03-03,0,Chris Lytle,Matt Hughes,Welterweight,Orthodox,1974-08-18,U-DEC,900,3,5:00,68.0,71.0,80.0
2007-03-03,1,Matt Hughes,Chris Lytle,Welterweight,Switch,1973-10-13,U-DEC,900,3,5:00,73.0,69.0,88.23529411764706
2007-04-05,0,Rich Clementi,Roan Carneiro,Welterweight,Southpaw,1976-03-31,U-DEC,900,3,5:00,72.0,69.0,76.62337662337663
2007-04-05,1,Roan Carneiro,Rich Clementi,Welterweight,Orthodox,1978-06-02,U-DEC,900,3,5:00,76.0,71.0,76.62337662337663
2007-04-05,0,Forrest Petz,Kuniyoshi Hironaka,Welterweight,Orthodox,1975-09-22,U-DEC,900,3,5:00,71.0,69.0,48.14814814814815
2007-04-05,1,Kuniyoshi Hironaka,Forrest Petz,Welterweight,Orthodox,1976-06-17,U-DEC,900,3,5:00,70.0,70.0,83.33333333333334
2007-04-05,0,Keita Nakamura,Drew Fickett,Welterweight,Southpaw,1984-05-22,U-DEC,900,3,5:00,73.0,71.0,41.52542372881356
2007-04-05,1,Drew Fickett,Keita Nakamura,Welterweight,Orthodox,1979-12-14,U-DEC,900,3,5:00,70.0,70.0,54.77178423236515
2007-04-07,1,Luke Cummo,Josh Haynes,Welterweight,Orthodox,1980-04-27,KO/TKO,465,2,2:45,74.0,72.0,45.74468085106383
2007-04-07,1,Marcus Davis,Pete Spratt,Welterweight,Southpaw,1973-08-24,SUB,477,2,2:57,70.0,70.0,56.25
2007-04-07,0,Diego Sanchez,Josh Koscheck,Welterweight,Southpaw,1981-12-31,U-DEC,900,3,5:00,72.0,70.0,10.344827586206897
2007-04-07,1,Josh Koscheck,Diego Sanchez,Welterweight,Orthodox,1977-11-30,U-DEC,900,3,5:00,73.0,70.0,27.73109243697479
2007-04-07,0,Georges St-Pierre,Matt Serra,Welterweight,Orthodox,1981-05-19,KO/TKO,205,1,3:25,76.0,71.0,26.08695652173913
2007-04-07,1,Matt Serra,Georges St-Pierre,Welterweight,Orthodox,1974-06-02,KO/TKO,205,1,3:25,68.0,66.0,50.0
2007-04-21,1,Paul Taylor,Edilberto de Oliveira,Welterweight,Orthodox,1979-12-15,KO/TKO,637,3,0:37,72.0,72.0,40.0
2007-04-21,0,Dennis Siver,Jess Liaudin,Welterweight,Orthodox,1979-01-13,SUB,81,1,1:21,70.0,66.0,80.0
2007-05-26,0,Joshua Burkman,Karo Parisyan,Welterweight,Orthodox,1980-04-10,U-DEC,900,3,5:00,72.0,70.0,20.833333333333336
2007-05-26,1,Karo Parisyan,Joshua Burkman,Welterweight,Orthodox,1982-08-28,U-DEC,900,3,5:00,72.0,70.0,44.61538461538462
2007-06-12,1,Anthony Johnson,Chad Reiner,Welterweight,Orthodox,1984-03-06,KO/TKO,13,1,0:13,78.0,74.0,42.85714285714285
2007-06-12,1,Tamdan McCrory,Pete Spratt,Welterweight,Switch,1986-11-05,SUB,424,2,2:04,76.0,76.0,68.42105263157895
2007-06-12,0,Luigi Fioravanti,Forrest Petz,Welterweight,Orthodox,1981-01-22,U-DEC,900,3,5:00,70.0,68.0,37.1900826446281
2007-06-12,1,Forrest Petz,Luigi Fioravanti,Welterweight,Orthodox,1975-09-22,U-DEC,900,3,5:00,71.0,69.0,14.705882352941178
2007-06-12,0,Roan Carneiro,Jon Fitch,Welterweight,Orthodox,1978-06-02,SUB,367,2,1:07,76.0,71.0,45.45454545454545
2007-06-12,1,Jon Fitch,Roan Carneiro,Welterweight,Orthodox,1978-02-24,SUB,367,2,1:07,74.0,72.0,77.14285714285715
2007-06-16,1,Dustin Hazelett,Stevie Lynch,Welterweight,Orthodox,1986-04-29,SUB,170,1,2:50,76.0,73.0,58.82352941176471
2007-06-16,1,Marcus Davis,Jason Tan,Welterweight,Southpaw,1973-08-24,KO/TKO,75,1,1:15,70.0,70.0,64.28571428571429
2007-07-07,1,Chris Lytle,Jason Gilliam,Welterweight,Orthodox,1974-08-18,SUB,135,1,2:15,68.0,71.0,86.66666666666667
2007-08-25,0,Josh Koscheck,Georges St-Pierre,Welterweight,Orthodox,1977-11-30,U-DEC,900,3,5:00,73.0,70.0,26.41509433962264
2007-08-25,1,Georges St-Pierre,Josh Koscheck,Welterweight,Orthodox,1981-05-19,U-DEC,900,3,5:00,76.0,71.0,81.37931034482759
2007-09-08,0,Paul Taylor,Marcus Davis,Welterweight,Orthodox,1979-12-15,SUB,254,1,4:14,72.0,72.0,63.41463414634146
2007-09-08,1,Marcus Davis,Paul Taylor,Welterweight,Southpaw,1973-08-24,SUB,254,1,4:14,70.0,70.0,66.66666666666666
2007-09-19,0,Jonathan Goulet,Dustin Hazelett,Welterweight,Orthodox,1979-07-13,SUB,74,1,1:14,73.0,72.0,0.0
2007-09-19,1,Dustin Hazelett,Jonathan Goulet,Welterweight,Orthodox,1986-04-29,SUB,74,1,1:14,76.0,73.0,60.0
2007-09-19,0,Kuniyoshi Hironaka,Thiago Alves,Welterweight,Orthodox,1976-06-17,KO/TKO,544,2,4:04,70.0,70.0,45.45454545454545
2007-09-19,1,Thiago Alves,Kuniyoshi Hironaka,Welterweight,Orthodox,1983-10-03,KO/TKO,544,2,4:04,70.0,69.0,49.50495049504951
2007-09-19,1,Luke Cummo,Edilberto de Oliveira,Welterweight,Orthodox,1980-04-27,KO/TKO,105,1,1:45,74.0,72.0,31.57894736842105
2007-09-22,0,Anthony Johnson,Rich Clementi,Welterweight,Orthodox,1984-03-06,SUB,485,2,3:05,78.0,74.0,46.2962962962963
2007-09-22,1,Rich Clementi,Anthony Johnson,Welterweight,Southpaw,1976-03-31,SUB,485,2,3:05,72.0,69.0,75.43859649122807
2007-09-22,0,Diego Sanchez,Jon Fitch,Welterweight,Southpaw,1981-12-31,S-DEC,900,3,5:00,72.0,70.0,73.52941176470588
2007-09-22,1,Jon Fitch,Diego Sanchez,Welterweight,Orthodox,1978-02-24,S-DEC,900,3,5:00,74.0,72.0,80.89887640449437
2007-10-20,0,Forrest Petz,Joshua Burkman,Welterweight,Orthodox,1975-09-22,S-DEC,900,3,5:00,71.0,69.0,60.42780748663101
2007-10-20,1,Joshua Burkman,Forrest Petz,Welterweight,Orthodox,1980-04-10,S-DEC,900,3,5:00,72.0,70.0,53.68421052631579
2007-11-17,0,Tamdan McCrory,Akihiro Gono,Welterweight,Switch,1986-11-05,SUB,499,2,3:19,76.0,76.0,50.79365079365079
2007-11-17,1,Akihiro Gono,Tamdan McCrory,Welterweight,Switch,1974-10-07,SUB,499,2,3:19,68.0,67.0,69.64285714285714
2007-11-17,0,Chris Lytle,Thiago Alves,Welterweight,Orthodox,1974-08-18,KO/TKO,600,2,5:00,68.0,71.0,50.0
2007-11-17,1,Thiago Alves,Chris Lytle,Welterweight,Orthodox,1983-10-03,KO/TKO,600,2,5:00,70.0,69.0,48.48484848484848
2007-11-17,0,Ryo Chonan,Karo Parisyan,Welterweight,Orthodox,1976-10-08,U-DEC,900,3,5:00,70.0,69.0,51.81818181818182
2007-11-17,1,Karo Parisyan,Ryo Chonan,Welterweight,Orthodox,1982-08-28,U-DEC,900,3,5:00,72.0,70.0,62.903225806451616
2007-12-08,1,Jonathan Goulet,Paul Georgieff,Welterweight,Orthodox,1979-07-13,SUB,282,1,4:42,73.0,72.0,75.0
2007-12-08,1,Matt Arroyo,John Kolosci,Welterweight,Orthodox,1982-09-01,SUB,282,1,4:42,72.0,70.0,82.6086956521739
2007-12-08,1,Ben Saunders,Dan Barrera,Welterweight,Orthodox,1983-04-13,U-DEC,900,3,5:00,77.0,74.0,93.4640522875817
2007-12-08,1,George Sotiropoulos,Billy Miles,Welterweight,Orthodox,1977-07-09,SUB,96,1,1:36,71.0,70.0,85.71428571428571
2007-12-08,0,Tommy Speer,Mac Danzig,Welterweight,Orthodox,1984-08-20,SUB,121,1,2:01,71.0,70.0,62.5
2007-12-08,1,Mac Danzig,Tommy Speer,Welterweight,Orthodox,1980-01-02,SUB,121,1,2:01,70.0,68.0,87.8048780487805
2007-12-29,0,Tony DeSouza,Roan Carneiro,Welterweight,Southpaw,1974-07-26,KO/TKO,513,2,3:33,70.0,72.0,84.0909090909091
2007-12-29,1,Roan Carneiro,Tony DeSouza,Welterweight,Orthodox,1978-06-02,KO/TKO,513,2,3:33,76.0,71.0,94.8051948051948
2007-12-29,0,Matt Hughes,Georges St-Pierre,Welterweight,Switch,1973-10-13,SUB,594,2,4:54,73.0,69.0,52.63157894736842
2007-12-29,1,Georges St-Pierre,Matt Hughes,Welterweight,Orthodox,1981-05-19,SUB,594,2,4:54,76.0,71.0,82.90598290598291
2008-01-19,0,Paul Taylor,Paul Kelly,Welterweight,Orthodox,1979-12-15,U-DEC,900,3,5:00,72.0,72.0,73.76237623762376
2008-01-19,1,Paul Kelly,Paul Taylor,Welterweight,Orthodox,1984-09-12,U-DEC,900,3,5:00,70.0,69.0,65.8119658119658
2008-01-19,1,Marcus Davis,Jess Liaudin,Welterweight,Southpaw,1973-08-24,KO/TKO,64,1,1:04,70.0,70.0,100.0
2008-01-23,0,Joshua Burkman,Mike Swick,Welterweight,Orthodox,1980-04-10,M-DEC,900,3,5:00,72.0,70.0,51.578947368421055
2008-01-23,1,Mike Swick,Joshua Burkman,Welterweight,Orthodox,1979-06-19,M-DEC,900,3,5:00,77.0,73.0,55.23809523809524
2008-02-02,0,Kyle Bradley,Chris Lytle,Welterweight,Orthodox,1982-08-19,KO/TKO,33,1,0:33,71.0,69.0,25.0
2008-02-02,1,Chris Lytle,Kyle Bradley,Welterweight,Orthodox,1974-08-18,KO/TKO,33,1,0:33,68.0,71.0,78.26086956521739
2008-03-01,0,David Bielkheden,Diego Sanchez,Welterweight,Orthodox,1979-06-06,KO/TKO,283,1,4:43,71.0,70.0,100.0
2008-03-01,1,Diego Sanchez,David Bielkheden,Welterweight,Southpaw,1981-12-31,KO/TKO,283,1,4:43,72.0,70.0,65.33333333333333
2008-03-01,0,Dustin Hazelett,Josh Koscheck,Welterweight,Orthodox,1986-04-29,KO/TKO,384,2,1:24,76.0,73.0,38.095238095238095
2008-03-01,1,Josh Koscheck,Dustin Hazelett,Welterweight,Orthodox,1977-11-30,KO/TKO,384,2,1:24,73.0,70.0,41.66666666666667
2008-03-01,0,Luke Cummo,Luigi Fioravanti,Welterweight,Orthodox,1980-04-27,U-DEC,900,3,5:00,74.0,72.0,75.22935779816514
2008-03-01,1,Luigi Fioravanti,Luke Cummo,Welterweight,Orthodox,1981-01-22,U-DEC,900,3,5:00,70.0,68.0,65.48223350253807
2008-03-01,0,Chris Wilson,Jon Fitch,Welterweight,Orthodox,1977-06-07,U-DEC,900,3,5:00,75.0,73.0,51.61290322580645
2008-03-01,1,Jon Fitch,Chris Wilson,Welterweight,Orthodox,1978-02-24,U-DEC,900,3,5:00,74.0,72.0,77.51479289940828
2008-04-02,0,Tommy Speer,Anthony Johnson,Welterweight,Orthodox,1984-08-20,KO/TKO,51,1,0:51,71.0,70.0,0.0
2008-04-02,1,Anthony Johnson,Tommy Speer,Welterweight,Orthodox,1984-03-06,KO/TKO,51,1,0:51,78.0,74.0,60.0
2008-04-02,1,George Sotiropoulos,Roman Mitichyan,Welterweight,Orthodox,1977-07-09,KO/TKO,444,2,2:24,71.0,70.0,80.20833333333334
2008-04-02,0,Karo Parisyan,Thiago Alves,Welterweight,Orthodox,1982-08-28,KO/TKO,324,2,0:24,72.0,70.0,37.5
2008-04-02,1,Thiago Alves,Karo Parisyan,Welterweight,Orthodox,1983-10-03,KO/TKO,324,2,0:24,70.0,69.0,35.41666666666667
2008-04-19,0,Kuniyoshi Hironaka,Jonathan Goulet,Welterweight,Orthodox,1976-06-17,KO/TKO,427,2,2:07,70.0,70.0,44.230769230769226
2008-04-19,1,Jonathan Goulet,Kuniyoshi Hironaka,Welterweight,Orthodox,1979-07-13,KO/TKO,427,2,2:07,73.0,72.0,41.9753086419753
2008-04-19,0,Matt Serra,Georges St-Pierre,Welterweight,Orthodox,1974-06-02,KO/TKO,585,2,4:45,68.0,66.0,40.0
2008-04-19,1,Georges St-Pierre,Matt Serra,Welterweight,Orthodox,1981-05-19,KO/TKO,585,2,4:45,76.0,71.0,90.2097902097902
2008-05-24,1,Dong Hyun Kim,Jason Tan,Welterweight,Southpaw,1981-11-17,KO/TKO,625,3,0:25,76.0,74.0,90.85714285714286
2008-05-24,1,Yoshiyuki Yoshida,War Machine,Welterweight,Southpaw,1974-05-10,SUB,56,1,0:56,70.0,71.0,33.33333333333333
2008-06-07,1,Paul Taylor,Jess Liaudin,Welterweight,Orthodox,1979-12-15,S-DEC,900,3,5:00,72.0,72.0,74.44444444444444
2008-06-07,0,Roan Carneiro,Kevin Burns,Welterweight,Orthodox,1978-06-02,SUB,530,2,3:50,76.0,71.0,63.1578947368421
2008-06-07,1,Kevin Burns,Roan Carneiro,Welterweight,Orthodox,1980-03-03,SUB,530,2,3:50,74.0,70.0,90.1639344262295
2008-06-07,0,Marcus Davis,Mike Swick,Welterweight,Southpaw,1973-08-24,U-DEC,900,3,5:00,70.0,70.0,76.63551401869158
2008-06-07,1,Mike Swick,Marcus Davis,Welterweight,Orthodox,1979-06-19,U-DEC,900,3,5:00,77.0,73.0,54.19847328244275
2008-06-07,0,Matt Hughes,Thiago Alves,Welterweight,Switch,1973-10-13,KO/TKO,362,2,1:02,73.0,69.0,81.81818181818183
2008-06-07,1,Thiago Alves,Matt Hughes,Welterweight,Orthodox,1983-10-03,KO/TKO,362,2,1:02,70.0,69.0,77.41935483870968
2008-06-21,0,Matt Arroyo,Matt Brown,Welterweight,Orthodox,1982-09-01,KO/TKO,520,2,3:40,72.0,70.0,44.73684210526316
2008-06-21,1,Matt Brown,Matt Arroyo,Welterweight,Orthodox,1981-01-10,KO/TKO,520,2,3:40,75.0,72.0,55.78947368421052
2008-06-21,0,Joshua Burkman,Dustin Hazelett,Welterweight,Orthodox,1980-04-10,SUB,586,2,4:46,72.0,70.0,62.85714285714285
2008-06-21,1,Dustin Hazelett,Joshua Burkman,Welterweight,Orthodox,1986-04-29,SUB,586,2,4:46,76.0,73.0,33.33333333333333
2008-06-21,0,Luigi Fioravanti,Diego Sanchez,Welterweight,Orthodox,1981-01-22,KO/TKO,847,3,4:07,70.0,68.0,36.14457831325301
2008-06-21,1,Diego Sanchez,Luigi Fioravanti,Welterweight,Southpaw,1981-12-31,KO/TKO,847,3,4:07,72.0,70.0,46.28099173553719
2008-07-05,0,Chris Lytle,Josh Koscheck,Welterweight,Orthodox,1974-08-18,U-DEC,900,3,5:00,68.0,71.0,46.236559139784944
2008-07-05,1,Josh Koscheck,Chris Lytle,Welterweight,Orthodox,1977-11-30,U-DEC,900,3,5:00,73.0,70.0,82.39999999999999
2008-07-19,1,Brad Blackburn,James Giboo,Welterweight,Orthodox,1977-05-25,KO/TKO,449,2,2:29,73.0,70.0,70.0
2008-07-19,1,Rory Markham,Brodie Farber,Welterweight,Orthodox,1982-03-25,KO/TKO,97,1,1:37,71.0,72.0,27.27272727272727
2008-07-19,0,Anthony Johnson,Kevin Burns,Welterweight,Orthodox,1984-03-06,KO/TKO,815,3,3:35,78.0,74.0,67.51592356687898
2008-07-19,1,Kevin Burns,Anthony Johnson,Welterweight,Orthodox,1980-03-03,KO/TKO,815,3,3:35,74.0,70.0,66.42857142857143
2008-08-09,1,Ben Saunders,Ryan Thomas,Welterweight,Orthodox,1983-04-13,SUB,448,2,2:28,77.0,74.0,75.67567567567568
2008-08-09,1,Chris Wilson,Steve Bruno,Welterweight,Orthodox,1977-06-07,U-DEC,900,3,5:00,75.0,73.0,78.16901408450704
2008-08-09,0,Luke Cummo,Tamdan McCrory,Welterweight,Orthodox,1980-04-27,U-DEC,900,3,5:00,74.0,72.0,68.85245901639344
2008-08-09,1,Tamdan McCrory,Luke Cummo,Welterweight,Switch,1986-11-05,U-DEC,900,3,5:00,76.0,76.0,68.75
2008-08-09,0,Jon Fitch,Georges St-Pierre,Welterweight,Orthodox,1978-02-24,U-DEC,1500,5,5:00,74.0,72.0,49.740932642487046
2008-08-09,1,Georges St-Pierre,Jon Fitch,Welterweight,Orthodox,1981-05-19,U-DEC,1500,5,5:00,76.0,71.0,66.996699669967
2008-09-06,0,Roan Carneiro,Ryo Chonan,Welterweight,Orthodox,1978-06-02,S-DEC,900,3,5:00,76.0,71.0,73.91304347826086
2008-09-06,1,Ryo Chonan,Roan Carneiro,Welterweight,Orthodox,1976-10-08,S-DEC,900,3,5:00,70.0,69.0,64.86486486486487
2008-09-06,0,Matt Brown,Dong Hyun Kim,Welterweight,Orthodox,1981-01-10,S-DEC,900,3,5:00,75.0,72.0,72.22222222222221
2008-09-06,1,Dong Hyun Kim,Matt Brown,Welterweight,Southpaw,1981-11-17,S-DEC,900,3,5:00,76.0,74.0,50.0
2008-10-18,0,Akihiro Gono,Dan Hardy,Welterweight,Switch,1974-10-07,S-DEC,900,3,5:00,68.0,67.0,53.21100917431193
2008-10-18,1,Dan Hardy,Akihiro Gono,Welterweight,Orthodox,1982-05-17,S-DEC,900,3,5:00,74.0,72.0,32.10526315789474
2008-10-18,0,Paul Kelly,Marcus Davis,Welterweight,Orthodox,1984-09-12,SUB,436,2,2:16,70.0,69.0,5.357142857142857
2008-10-18,1,Marcus Davis,Paul Kelly,Welterweight,Southpaw,1973-08-24,SUB,436,2,2:16,70.0,70.0,48.64864864864865
2008-10-18,0,Paul Taylor,Chris Lytle,Welterweight,Orthodox,1979-12-15,U-DEC,900,3,5:00,72.0,72.0,63.63636363636363
2008-10-18,1,Chris Lytle,Paul Taylor,Welterweight,Orthodox,1974-08-18,U-DEC,900,3,5:00,68.0,71.0,69.73684210526315
2008-10-25,0,Joshua Burkman,Pete Sell,Welterweight,Orthodox,1980-04-10,U-DEC,900,3,5:00,72.0,70.0,47.93388429752066
2008-10-25,1,Pete Sell,Joshua Burkman,Welterweight,Orthodox,1982-08-05,U-DEC,900,3,5:00,75.0,71.0,60.273972602739725
2008-10-25,0,Josh Koscheck,Thiago Alves,Welterweight,Orthodox,1977-11-30,U-DEC,900,3,5:00,73.0,70.0,34.07407407407408
2008-10-25,1,Thiago Alves,Josh Koscheck,Welterweight,Orthodox,1983-10-03,U-DEC,900,3,5:00,70.0,69.0,46.27659574468085
2008-11-15,1,Matt Brown,Ryan Thomas,Welterweight,Orthodox,1981-01-10,SUB,357,2,0:57,75.0,72.0,66.66666666666666
2008-11-15,0,Tamdan McCrory,Dustin Hazelett,Welterweight,Switch,1986-11-05,SUB,239,1,3:59,76.0,76.0,53.57142857142857
2008-11-15,1,Dustin Hazelett,Tamdan McCrory,Welterweight,Orthodox,1986-04-29,SUB,239,1,3:59,76.0,73.0,54.16666666666666
2008-12-10,1,Ben Saunders,Brandon Wolff,Welterweight,Orthodox,1983-04-13,KO/TKO,109,1,1:49,77.0,74.0,84.48275862068965
2008-12-10,0,Jonathan Goulet,Mike Swick,Welterweight,Orthodox,1979-07-13,KO/TKO,33,1,0:33,73.0,72.0,33.33333333333333
2008-12-10,1,Mike Swick,Jonathan Goulet,Welterweight,Orthodox,1979-06-19,KO/TKO,33,1,0:33,77.0,73.0,94.11764705882352
